guid/image/axis,value
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0033/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0033/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0033/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0034/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0034/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0034/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0035/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0035/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0035/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0036/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0036/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0036/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0037/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0037/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0037/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0038/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0038/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0038/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0039/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0039/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0039/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0040/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0040/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0040/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0041/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0041/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0041/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0042/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0042/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0042/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0043/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0043/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0043/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0044/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0044/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0044/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0045/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0045/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0045/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0046/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0046/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0046/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0047/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0047/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0047/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0048/x,0.66691047
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0048/y,-0.13392882
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0048/z,6.4324503
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0049/x,-1.851861
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0049/y,-2.976852
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0049/z,36.597186
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0050/x,-1.851861
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0050/y,-2.976852
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0050/z,36.597186
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0051/x,-3.977132
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0051/y,-0.53748906
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0051/z,8.364446
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0052/x,-4.1438146
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0052/y,-1.0311413
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0052/z,12.047962
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0053/x,-5.4817996
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0053/y,-1.9332997
42f4f79e-caa5-4702-b54d-d48fa4e7ab1b/0053/z,18.532238
5375f8e6-96e9-4f49-97ff-d5df95f12464/0000/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0000/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0000/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0001/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0001/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0001/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0002/x,0.66691047
5375f8e6-96e9-4f49-97ff-d5df95f12464/0002/y,-0.13392882
5375f8e6-96e9-4f49-97ff-d5df95f12464/0002/z,6.4324503
5375f8e6-96e9-4f49-97ff-d5df95f12464/0003/x,0.5225413
5375f8e6-96e9-4f49-97ff-d5df95f12464/0003/y,-1.0292461
5375f8e6-96e9-4f49-97ff-d5df95f12464/0003/z,13.150909
5375f8e6-96e9-4f49-97ff-d5df95f12464/0004/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0004/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0004/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0005/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0005/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0005/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0006/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0006/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0006/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0007/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0007/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0007/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0008/x,0.6330948
5375f8e6-96e9-4f49-97ff-d5df95f12464/0008/y,-0.3436396
5375f8e6-96e9-4f49-97ff-d5df95f12464/0008/z,8.00612
5375f8e6-96e9-4f49-97ff-d5df95f12464/0009/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0009/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0009/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0010/x,0.5753115
5375f8e6-96e9-4f49-97ff-d5df95f12464/0010/y,-0.70198774
5375f8e6-96e9-4f49-97ff-d5df95f12464/0010/z,10.695163
5375f8e6-96e9-4f49-97ff-d5df95f12464/0011/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0011/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0011/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0012/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0012/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0012/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0013/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0013/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0013/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0014/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0014/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0014/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0015/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0015/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0015/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0016/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0016/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0016/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0017/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0017/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0017/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0018/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0018/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0018/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0019/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0019/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0019/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0020/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0020/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0020/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0021/x,0.5387708
5375f8e6-96e9-4f49-97ff-d5df95f12464/0021/y,-0.92859787
5375f8e6-96e9-4f49-97ff-d5df95f12464/0021/z,12.395645
5375f8e6-96e9-4f49-97ff-d5df95f12464/0022/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0022/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0022/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0023/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0023/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0023/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0024/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0024/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0024/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0025/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0025/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0025/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0026/x,0.5903829
5375f8e6-96e9-4f49-97ff-d5df95f12464/0026/y,-0.6085211
5375f8e6-96e9-4f49-97ff-d5df95f12464/0026/z,9.99379
5375f8e6-96e9-4f49-97ff-d5df95f12464/0027/x,0.58149916
5375f8e6-96e9-4f49-97ff-d5df95f12464/0027/y,-0.66361415
5375f8e6-96e9-4f49-97ff-d5df95f12464/0027/z,10.4072075
5375f8e6-96e9-4f49-97ff-d5df95f12464/0028/x,0.63473666
5375f8e6-96e9-4f49-97ff-d5df95f12464/0028/y,-0.33345744
5375f8e6-96e9-4f49-97ff-d5df95f12464/0028/z,7.9297123
5375f8e6-96e9-4f49-97ff-d5df95f12464/0029/x,0.6096383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0029/y,-0.4891072
5375f8e6-96e9-4f49-97ff-d5df95f12464/0029/z,9.097708
5375f8e6-96e9-4f49-97ff-d5df95f12464/0030/x,0.5784701
5375f8e6-96e9-4f49-97ff-d5df95f12464/0030/y,-0.6823989
5375f8e6-96e9-4f49-97ff-d5df95f12464/0030/z,10.548168
5375f8e6-96e9-4f49-97ff-d5df95f12464/0031/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0031/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0031/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0032/x,0.6100206
5375f8e6-96e9-4f49-97ff-d5df95f12464/0032/y,-0.48673636
5375f8e6-96e9-4f49-97ff-d5df95f12464/0032/z,9.079917
5375f8e6-96e9-4f49-97ff-d5df95f12464/0033/x,0.6207106
5375f8e6-96e9-4f49-97ff-d5df95f12464/0033/y,-0.4204412
5375f8e6-96e9-4f49-97ff-d5df95f12464/0033/z,8.582438
5375f8e6-96e9-4f49-97ff-d5df95f12464/0034/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0034/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0034/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0035/x,0.62166226
5375f8e6-96e9-4f49-97ff-d5df95f12464/0035/y,-0.41453934
5375f8e6-96e9-4f49-97ff-d5df95f12464/0035/z,8.538151
5375f8e6-96e9-4f49-97ff-d5df95f12464/0036/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0036/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0036/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0037/x,0.62236375
5375f8e6-96e9-4f49-97ff-d5df95f12464/0037/y,-0.41018897
5375f8e6-96e9-4f49-97ff-d5df95f12464/0037/z,8.505506
5375f8e6-96e9-4f49-97ff-d5df95f12464/0038/x,0.6346933
5375f8e6-96e9-4f49-97ff-d5df95f12464/0038/y,-0.33372617
5375f8e6-96e9-4f49-97ff-d5df95f12464/0038/z,7.931729
5375f8e6-96e9-4f49-97ff-d5df95f12464/0039/x,0.63907033
5375f8e6-96e9-4f49-97ff-d5df95f12464/0039/y,-0.30658162
5375f8e6-96e9-4f49-97ff-d5df95f12464/0039/z,7.7280364
5375f8e6-96e9-4f49-97ff-d5df95f12464/0040/x,0.52503306
5375f8e6-96e9-4f49-97ff-d5df95f12464/0040/y,-1.0137933
5375f8e6-96e9-4f49-97ff-d5df95f12464/0040/z,13.034952
5375f8e6-96e9-4f49-97ff-d5df95f12464/0041/x,0.60524666
5375f8e6-96e9-4f49-97ff-d5df95f12464/0041/y,-0.51634216
5375f8e6-96e9-4f49-97ff-d5df95f12464/0041/z,9.302078
5375f8e6-96e9-4f49-97ff-d5df95f12464/0042/x,0.6163634
5375f8e6-96e9-4f49-97ff-d5df95f12464/0042/y,-0.4474005
5375f8e6-96e9-4f49-97ff-d5df95f12464/0042/z,8.784741
5375f8e6-96e9-4f49-97ff-d5df95f12464/0043/x,0.60948277
5375f8e6-96e9-4f49-97ff-d5df95f12464/0043/y,-0.49007136
5375f8e6-96e9-4f49-97ff-d5df95f12464/0043/z,9.104942
5375f8e6-96e9-4f49-97ff-d5df95f12464/0044/x,0.6138344
5375f8e6-96e9-4f49-97ff-d5df95f12464/0044/y,-0.46308464
5375f8e6-96e9-4f49-97ff-d5df95f12464/0044/z,8.902434
5375f8e6-96e9-4f49-97ff-d5df95f12464/0045/x,0.6095973
5375f8e6-96e9-4f49-97ff-d5df95f12464/0045/y,-0.4893613
5375f8e6-96e9-4f49-97ff-d5df95f12464/0045/z,9.099614
5375f8e6-96e9-4f49-97ff-d5df95f12464/0046/x,0.6243115
5375f8e6-96e9-4f49-97ff-d5df95f12464/0046/y,-0.39810973
5375f8e6-96e9-4f49-97ff-d5df95f12464/0046/z,8.414864
5375f8e6-96e9-4f49-97ff-d5df95f12464/0047/x,0.66691047
5375f8e6-96e9-4f49-97ff-d5df95f12464/0047/y,-0.13392882
5375f8e6-96e9-4f49-97ff-d5df95f12464/0047/z,6.4324503
5375f8e6-96e9-4f49-97ff-d5df95f12464/0048/x,0.6290136
5375f8e6-96e9-4f49-97ff-d5df95f12464/0048/y,-0.36894935
5375f8e6-96e9-4f49-97ff-d5df95f12464/0048/z,8.196044
5375f8e6-96e9-4f49-97ff-d5df95f12464/0049/x,0.63627744
5375f8e6-96e9-4f49-97ff-d5df95f12464/0049/y,-0.32390222
5375f8e6-96e9-4f49-97ff-d5df95f12464/0049/z,7.8580103
5375f8e6-96e9-4f49-97ff-d5df95f12464/0050/x,0.59924865
5375f8e6-96e9-4f49-97ff-d5df95f12464/0050/y,-0.55353945
5375f8e6-96e9-4f49-97ff-d5df95f12464/0050/z,9.581207
5375f8e6-96e9-4f49-97ff-d5df95f12464/0051/x,0.61091465
5375f8e6-96e9-4f49-97ff-d5df95f12464/0051/y,-0.48119146
5375f8e6-96e9-4f49-97ff-d5df95f12464/0051/z,9.038308
5375f8e6-96e9-4f49-97ff-d5df95f12464/0052/x,0.54724264
5375f8e6-96e9-4f49-97ff-d5df95f12464/0052/y,-0.8760589
5375f8e6-96e9-4f49-97ff-d5df95f12464/0052/z,12.001392
5375f8e6-96e9-4f49-97ff-d5df95f12464/0053/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0053/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0053/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0054/x,0.5484173
5375f8e6-96e9-4f49-97ff-d5df95f12464/0054/y,-0.8687739
5375f8e6-96e9-4f49-97ff-d5df95f12464/0054/z,11.946726
5375f8e6-96e9-4f49-97ff-d5df95f12464/0055/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0055/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0055/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0056/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0056/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0056/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0057/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0057/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0057/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0058/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0058/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0058/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0059/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0059/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0059/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0060/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0060/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0060/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0061/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0061/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0061/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0062/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0062/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0062/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0063/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0063/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0063/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0064/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0064/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0064/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0065/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0065/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0065/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0066/x,0.6230768
5375f8e6-96e9-4f49-97ff-d5df95f12464/0066/y,-0.40576714
5375f8e6-96e9-4f49-97ff-d5df95f12464/0066/z,8.472324
5375f8e6-96e9-4f49-97ff-d5df95f12464/0067/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0067/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0067/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0068/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0068/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0068/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0069/x,0.64346266
5375f8e6-96e9-4f49-97ff-d5df95f12464/0069/y,-0.2793423
5375f8e6-96e9-4f49-97ff-d5df95f12464/0069/z,7.5236325
5375f8e6-96e9-4f49-97ff-d5df95f12464/0070/x,0.48301774
5375f8e6-96e9-4f49-97ff-d5df95f12464/0070/y,-1.2743548
5375f8e6-96e9-4f49-97ff-d5df95f12464/0070/z,14.990205
5375f8e6-96e9-4f49-97ff-d5df95f12464/0071/x,0.51145816
5375f8e6-96e9-4f49-97ff-d5df95f12464/0071/y,-1.0979794
5375f8e6-96e9-4f49-97ff-d5df95f12464/0071/z,13.666683
5375f8e6-96e9-4f49-97ff-d5df95f12464/0072/x,0.4744231
5375f8e6-96e9-4f49-97ff-d5df95f12464/0072/y,-1.3276551
5375f8e6-96e9-4f49-97ff-d5df95f12464/0072/z,15.390169
5375f8e6-96e9-4f49-97ff-d5df95f12464/0073/x,0.46033525
5375f8e6-96e9-4f49-97ff-d5df95f12464/0073/y,-1.415022
5375f8e6-96e9-4f49-97ff-d5df95f12464/0073/z,16.04577
5375f8e6-96e9-4f49-97ff-d5df95f12464/0074/x,0.49094456
5375f8e6-96e9-4f49-97ff-d5df95f12464/0074/y,-1.2251961
5375f8e6-96e9-4f49-97ff-d5df95f12464/0074/z,14.621317
5375f8e6-96e9-4f49-97ff-d5df95f12464/0075/x,0.5767869
5375f8e6-96e9-4f49-97ff-d5df95f12464/0075/y,-0.6928377
5375f8e6-96e9-4f49-97ff-d5df95f12464/0075/z,10.626501
5375f8e6-96e9-4f49-97ff-d5df95f12464/0076/x,0.5349614
5375f8e6-96e9-4f49-97ff-d5df95f12464/0076/y,-0.95222193
5375f8e6-96e9-4f49-97ff-d5df95f12464/0076/z,12.57292
5375f8e6-96e9-4f49-97ff-d5df95f12464/0077/x,0.5741788
5375f8e6-96e9-4f49-97ff-d5df95f12464/0077/y,-0.7090121
5375f8e6-96e9-4f49-97ff-d5df95f12464/0077/z,10.747873
5375f8e6-96e9-4f49-97ff-d5df95f12464/0078/x,0.54038465
5375f8e6-96e9-4f49-97ff-d5df95f12464/0078/y,-0.9185892
5375f8e6-96e9-4f49-97ff-d5df95f12464/0078/z,12.320539
5375f8e6-96e9-4f49-97ff-d5df95f12464/0079/x,0.5375032
5375f8e6-96e9-4f49-97ff-d5df95f12464/0079/y,-0.93645895
5375f8e6-96e9-4f49-97ff-d5df95f12464/0079/z,12.454634
5375f8e6-96e9-4f49-97ff-d5df95f12464/0080/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0080/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0080/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0081/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0081/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0081/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0082/x,0.48467857
5375f8e6-96e9-4f49-97ff-d5df95f12464/0082/y,-1.2640553
5375f8e6-96e9-4f49-97ff-d5df95f12464/0082/z,14.912916
5375f8e6-96e9-4f49-97ff-d5df95f12464/0083/x,0.49718726
5375f8e6-96e9-4f49-97ff-d5df95f12464/0083/y,-1.1864814
5375f8e6-96e9-4f49-97ff-d5df95f12464/0083/z,14.330801
5375f8e6-96e9-4f49-97ff-d5df95f12464/0084/x,0.41504094
5375f8e6-96e9-4f49-97ff-d5df95f12464/0084/y,-1.6959187
5375f8e6-96e9-4f49-97ff-d5df95f12464/0084/z,18.153618
5375f8e6-96e9-4f49-97ff-d5df95f12464/0085/x,0.4684859
5375f8e6-96e9-4f49-97ff-d5df95f12464/0085/y,-1.3644753
5375f8e6-96e9-4f49-97ff-d5df95f12464/0085/z,15.666468
5375f8e6-96e9-4f49-97ff-d5df95f12464/0086/x,0.47534978
5375f8e6-96e9-4f49-97ff-d5df95f12464/0086/y,-1.3219084
5375f8e6-96e9-4f49-97ff-d5df95f12464/0086/z,15.347046
5375f8e6-96e9-4f49-97ff-d5df95f12464/0087/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0087/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0087/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0088/x,-1.851861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0088/y,-2.976852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0088/z,36.597186
5375f8e6-96e9-4f49-97ff-d5df95f12464/0089/x,0.6510284
5375f8e6-96e9-4f49-97ff-d5df95f12464/0089/y,-0.23242268
5375f8e6-96e9-4f49-97ff-d5df95f12464/0089/z,7.171548
5375f8e6-96e9-4f49-97ff-d5df95f12464/0090/x,0.43190992
5375f8e6-96e9-4f49-97ff-d5df95f12464/0090/y,-1.5913043
5375f8e6-96e9-4f49-97ff-d5df95f12464/0090/z,17.368591
5375f8e6-96e9-4f49-97ff-d5df95f12464/0091/x,0.49764735
5375f8e6-96e9-4f49-97ff-d5df95f12464/0091/y,-1.1836281
5375f8e6-96e9-4f49-97ff-d5df95f12464/0091/z,14.309391
5375f8e6-96e9-4f49-97ff-d5df95f12464/0092/x,0.50796854
5375f8e6-96e9-4f49-97ff-d5df95f12464/0092/y,-1.1196203
5375f8e6-96e9-4f49-97ff-d5df95f12464/0092/z,13.829077
5375f8e6-96e9-4f49-97ff-d5df95f12464/0093/x,0.47493407
5375f8e6-96e9-4f49-97ff-d5df95f12464/0093/y,-1.3244864
5375f8e6-96e9-4f49-97ff-d5df95f12464/0093/z,15.366391
5375f8e6-96e9-4f49-97ff-d5df95f12464/0094/x,0.4788789
5375f8e6-96e9-4f49-97ff-d5df95f12464/0094/y,-1.3000224
5375f8e6-96e9-4f49-97ff-d5df95f12464/0094/z,15.182813
5375f8e6-96e9-4f49-97ff-d5df95f12464/0095/x,0.5287956
5375f8e6-96e9-4f49-97ff-d5df95f12464/0095/y,-0.99045986
5375f8e6-96e9-4f49-97ff-d5df95f12464/0095/z,12.859857
5375f8e6-96e9-4f49-97ff-d5df95f12464/0096/x,0.5157942
5375f8e6-96e9-4f49-97ff-d5df95f12464/0096/y,-1.0710888
5375f8e6-96e9-4f49-97ff-d5df95f12464/0096/z,13.464896
5375f8e6-96e9-4f49-97ff-d5df95f12464/0097/x,0.484443
5375f8e6-96e9-4f49-97ff-d5df95f12464/0097/y,-1.265516
5375f8e6-96e9-4f49-97ff-d5df95f12464/0097/z,14.923879
5375f8e6-96e9-4f49-97ff-d5df95f12464/0098/x,0.44626546
5375f8e6-96e9-4f49-97ff-d5df95f12464/0098/y,-1.5022774
5375f8e6-96e9-4f49-97ff-d5df95f12464/0098/z,16.700535
5375f8e6-96e9-4f49-97ff-d5df95f12464/0099/x,0.41927975
5375f8e6-96e9-4f49-97ff-d5df95f12464/0099/y,-1.6696312
5375f8e6-96e9-4f49-97ff-d5df95f12464/0099/z,17.956358
